"Jahr","QuarSort","QuarLang","KreisSort","KreisLang","ProjStatus","ProjAnzGbd","ProjKosten","ProjRauminhalt","ProjAnzWhg","Whg_1_3_Zi","Whg_4plus_Zi"
2012,83,"Weinegg",8,"Kreis 8","Im Bau",10,19300,19454,29,10,19
2012,91,"Albisrieden",9,"Kreis 9","Bewilligt",135,432840,639534,933,505,428
2012,91,"Albisrieden",9,"Kreis 9","Fertigerstellt",28,175933,310682,315,170,145
2012,91,"Albisrieden",9,"Kreis 9","Im Bau",10,34111,39889,62,36,26
2012,92,"Altstetten",9,"Kreis 9","Bewilligt",42,315575,462077,527,441,86
2012,92,"Altstetten",9,"Kreis 9","Fertigerstellt",25,56050,66113,52,33,19
2012,92,"Altstetten",9,"Kreis 9","Im Bau",31,207325,253024,226,130,96
2012,101,"Höngg",10,"Kreis 10","Bewilligt",75,297660,416451,567,263,304
2012,101,"Höngg",10,"Kreis 10","Fertigerstellt",6,117127,20471,18,15,3
2012,101,"Höngg",10,"Kreis 10","Im Bau",19,52300,82540,62,44,18
2012,102,"Wipkingen",10,"Kreis 10","Bewilligt",17,135100,154407,173,117,56
2012,102,"Wipkingen",10,"Kreis 10","Fertigerstellt",4,13000,14365,19,11,8
2012,102,"Wipkingen",10,"Kreis 10","Im Bau",5,20376,19034,28,11,17
2012,111,"Affoltern",11,"Kreis 11","Bewilligt",23,36180,59711,91,40,51
2012,111,"Affoltern",11,"Kreis 11","Fertigerstellt",21,95400,142098,208,118,90
2012,111,"Affoltern",11,"Kreis 11","Im Bau",20,114695,146601,214,127,87
2012,115,"Oerlikon",11,"Kreis 11","Bewilligt",20,45500,58646,77,46,31
2012,115,"Oerlikon",11,"Kreis 11","Fertigerstellt",11,61999,84117,88,66,22
2012,115,"Oerlikon",11,"Kreis 11","Im Bau",29,100600,143271,168,113,55
2012,119,"Seebach",11,"Kreis 11","Bewilligt",35,195812,242212,395,289,106
2012,119,"Seebach",11,"Kreis 11","Fertigerstellt",28,234440,323356,396,329,67
2012,119,"Seebach",11,"Kreis 11","Im Bau",61,534816,691267,646,495,151
2012,121,"Saatlen",12,"Kreis 12","Bewilligt",28,168050,311433,435,185,250
2012,121,"Saatlen",12,"Kreis 12","Im Bau",8,87064,101078,35,16,19
2012,122,"Schwamendingen-Mitte",12,"Kreis 12","Bewilligt",8,11130,13841,15,5,10
2012,122,"Schwamendingen-Mitte",12,"Kreis 12","Fertigerstellt",11,0,39580,58,55,3
2012,122,"Schwamendingen-Mitte",12,"Kreis 12","Im Bau",16,57900,84057,152,130,22
2012,123,"Hirzenbach",12,"Kreis 12","Bewilligt",243,228040,381810,654,480,174
2012,123,"Hirzenbach",12,"Kreis 12","Fertigerstellt",1,0,14020,33,33,0
2012,123,"Hirzenbach",12,"Kreis 12","Im Bau",23,150965,238100,252,182,70
2013,11,"Rathaus",1,"Kreis 1","Bewilligt",3,0,9104,2,0,2
2013,12,"Hochschulen",1,"Kreis 1","Bewilligt",6,0,119733,0,0,0
2013,12,"Hochschulen",1,"Kreis 1","Fertigerstellt",0,10000,5173,0,0,0
2013,14,"City",1,"Kreis 1","Im Bau",3,0,139307,1,0,1
2013,21,"Wollishofen",2,"Kreis 2","Bewilligt",26,26295,40164,64,39,25
2013,21,"Wollishofen",2,"Kreis 2","Fertigerstellt",5,10485,10440,13,5,8
2013,21,"Wollishofen",2,"Kreis 2","Im Bau",78,143673,182121,290,149,141
2013,23,"Leimbach",2,"Kreis 2","Bewilligt",8,15800,21070,37,15,22
2013,23,"Leimbach",2,"Kreis 2","Fertigerstellt",14,78150,140086,165,114,51
2013,23,"Leimbach",2,"Kreis 2","Im Bau",4,36000,62250,76,75,1
2013,24,"Enge",2,"Kreis 2","Bewilligt",11,145180,127365,105,67,38
2013,24,"Enge",2,"Kreis 2","Fertigerstellt",0,2250,2800,0,0,0
2013,24,"Enge",2,"Kreis 2","Im Bau",31,381500,269837,136,99,37
2013,31,"Alt-Wiedikon",3,"Kreis 3","Bewilligt",2,0,4201,10,9,1
2013,31,"Alt-Wiedikon",3,"Kreis 3","Fertigerstellt",14,116000,130196,346,299,47
2013,31,"Alt-Wiedikon",3,"Kreis 3","Im Bau",8,93000,129845,27,15,12
2013,33,"Friesenberg",3,"Kreis 3","Bewilligt",31,73000,73550,168,91,77
2013,33,"Friesenberg",3,"Kreis 3","Fertigerstellt",29,20994,22433,26,1,25
2013,33,"Friesenberg",3,"Kreis 3","Im Bau",7,419300,237513,12,12,0
2013,34,"Sihlfeld",3,"Kreis 3","Bewilligt",15,0,64710,151,123,28
2013,34,"Sihlfeld",3,"Kreis 3","Fertigerstellt",10,74500,88152,94,85,9
2013,34,"Sihlfeld",3,"Kreis 3","Im Bau",16,52235,58249,95,44,51
2013,41,"Werd",4,"Kreis 4","Bewilligt",11,0,22686,41,29,12
2013,41,"Werd",4,"Kreis 4","Fertigerstellt",3,0,48395,6,6,0
2013,41,"Werd",4,"Kreis 4","Im Bau",5,52800,104090,88,54,34
2013,42,"Langstrasse",4,"Kreis 4","Bewilligt",23,124500,216778,130,100,30
2013,42,"Langstrasse",4,"Kreis 4","Fertigerstellt",7,0,357929,93,70,23
2013,42,"Langstrasse",4,"Kreis 4","Im Bau",16,173600,186210,180,126,54
2013,44,"Hard",4,"Kreis 4","Bewilligt",1,0,552282,0,0,0
2013,51,"Gewerbeschule",5,"Kreis 5","Im Bau",2,0,18992,22,16,6
2013,52,"Escher Wyss",5,"Kreis 5","Bewilligt",25,173100,298006,323,235,88
2013,52,"Escher Wyss",5,"Kreis 5","Fertigerstellt",26,523000,734835,518,446,72
2013,52,"Escher Wyss",5,"Kreis 5","Im Bau",26,0,605790,458,354,104
2013,61,"Unterstrass",6,"Kreis 6","Bewilligt",22,74475,76353,151,98,53
2013,61,"Unterstrass",6,"Kreis 6","Fertigerstellt",10,0,61944,87,70,17
2013,61,"Unterstrass",6,"Kreis 6","Im Bau",21,136500,176961,201,93,108
2013,63,"Oberstrass",6,"Kreis 6","Bewilligt",7,18025,18685,23,15,8
2013,63,"Oberstrass",6,"Kreis 6","Fertigerstellt",1,0,3360,3,2,1
2013,63,"Oberstrass",6,"Kreis 6","Im Bau",4,81600,86250,13,8,5
2013,71,"Fluntern",7,"Kreis 7","Bewilligt",53,182591,176709,207,109,98
2013,71,"Fluntern",7,"Kreis 7","Fertigerstellt",3,0,7883,8,1,7
2013,71,"Fluntern",7,"Kreis 7","Im Bau",13,60525,94836,30,15,15
2013,72,"Hottingen",7,"Kreis 7","Bewilligt",6,19000,16843,9,5,4
2013,72,"Hottingen",7,"Kreis 7","Fertigerstellt",0,4000,1590,0,0,0
2013,72,"Hottingen",7,"Kreis 7","Im Bau",15,21243,28045,32,16,16
2013,73,"Hirslanden",7,"Kreis 7","Bewilligt",8,15500,15579,29,21,8
2013,73,"Hirslanden",7,"Kreis 7","Fertigerstellt",3,0,8440,11,7,4
2013,73,"Hirslanden",7,"Kreis 7","Im Bau",7,9700,13750,21,21,0
2013,74,"Witikon",7,"Kreis 7","Bewilligt",28,53850,67950,100,47,53
2013,74,"Witikon",7,"Kreis 7","Fertigerstellt",2,0,8227,9,7,2
2013,74,"Witikon",7,"Kreis 7","Im Bau",34,96472,80348,124,56,68
2013,81,"Seefeld",8,"Kreis 8","Bewilligt",19,62500,99171,85,83,2
2013,81,"Seefeld",8,"Kreis 8","Fertigerstellt",3,0,16296,29,28,1
2013,81,"Seefeld",8,"Kreis 8","Im Bau",2,0,18737,26,25,1
2013,82,"Mühlebach",8,"Kreis 8","Bewilligt",4,6750,7206,10,5,5
2013,82,"Mühlebach",8,"Kreis 8","Fertigerstellt",3,0,22533,24,17,7
2013,82,"Mühlebach",8,"Kreis 8","Im Bau",4,0,18314,4,3,1
2013,83,"Weinegg",8,"Kreis 8","Bewilligt",29,63780,85540,99,59,40
2013,83,"Weinegg",8,"Kreis 8","Fertigerstellt",4,10020,10205,11,7,4
2013,83,"Weinegg",8,"Kreis 8","Im Bau",9,89300,65090,18,3,15
2013,91,"Albisrieden",9,"Kreis 9","Bewilligt",125,268529,392793,646,375,271
2013,91,"Albisrieden",9,"Kreis 9","Fertigerstellt",9,30961,32239,52,33,19
2013,91,"Albisrieden",9,"Kreis 9","Im Bau",79,482050,440722,629,359,270
2013,92,"Altstetten",9,"Kreis 9","Bewilligt",71,250343,363818,299,196,103
2013,92,"Altstetten",9,"Kreis 9","Fertigerstellt",18,132925,144312,112,98,14
2013,92,"Altstetten",9,"Kreis 9","Im Bau",50,431606,640235,716,498,218
2013,101,"Höngg",10,"Kreis 10","Bewilligt",82,354295,519054,725,307,418
2013,101,"Höngg",10,"Kreis 10","Fertigerstellt",12,44900,74972,43,28,15
2013,101,"Höngg",10,"Kreis 10","Im Bau",63,209395,241868,327,183,144
2013,102,"Wipkingen",10,"Kreis 10","Bewilligt",22,95500,128088,219,154,65
2013,102,"Wipkingen",10,"Kreis 10","Fertigerstellt",6,23976,20875,29,12,17
2013,111,"Affoltern",11,"Kreis 11","Bewilligt",34,65995,92914,137,62,75
2013,111,"Affoltern",11,"Kreis 11","Fertigerstellt",9,31675,43527,68,51,17
2013,111,"Affoltern",11,"Kreis 11","Im Bau",17,165000,171503,155,79,76
2013,115,"Oerlikon",11,"Kreis 11","Bewilligt",16,27000,37906,63,57,6
2013,115,"Oerlikon",11,"Kreis 11","Fertigerstellt",14,51600,89062,98,63,35
2013,115,"Oerlikon",11,"Kreis 11","Im Bau",35,102100,111962,141,91,50
2013,119,"Seebach",11,"Kreis 11","Bewilligt",34,118000,280994,236,181,55
2013,119,"Seebach",11,"Kreis 11","Fertigerstellt",40,268816,356961,489,370,119
2013,119,"Seebach",11,"Kreis 11","Im Bau",55,382812,546403,430,301,129
2013,121,"Saatlen",12,"Kreis 12","Bewilligt",14,12550,24095,68,65,3
2013,121,"Saatlen",12,"Kreis 12","Fertigerstellt",7,20064,41078,35,16,19
2013,121,"Saatlen",12,"Kreis 12","Im Bau",25,270500,369558,426,179,247
2013,122,"Schwamendingen-Mitte",12,"Kreis 12","Bewilligt",5,8500,11200,25,21,4
2013,122,"Schwamendingen-Mitte",12,"Kreis 12","Fertigerstellt",12,52100,73148,125,108,17
2013,122,"Schwamendingen-Mitte",12,"Kreis 12","Im Bau",9,17100,24750,42,27,15
2013,123,"Hirzenbach",12,"Kreis 12","Bewilligt",217,113721,235027,819,554,265
2013,123,"Hirzenbach",12,"Kreis 12","Fertigerstellt",4,31840,24200,8,2,6
2013,123,"Hirzenbach",12,"Kreis 12","Im Bau",48,195165,514020,657,489,168
2014,11,"Rathaus",1,"Kreis 1","Bewilligt",3,0,9104,2,0,2
2014,12,"Hochschulen",1,"Kreis 1","Bewilligt",6,0,119733,0,0,0
2014,14,"City",1,"Kreis 1","Fertigerstellt",0,6000,4307,0,0,0
2014,14,"City",1,"Kreis 1","Im Bau",1,0,135000,0,0,0
2014,21,"Wollishofen",2,"Kreis 2","Bewilligt",47,195686,329488,555,363,192
2014,21,"Wollishofen",2,"Kreis 2","Fertigerstellt",10,42860,77792,75,41,34
2014,21,"Wollishofen",2,"Kreis 2","Im Bau",67,100695,140197,214,114,100
2014,23,"Leimbach",2,"Kreis 2","Bewilligt",5,10195,14063,26,11,15
2014,23,"Leimbach",2,"Kreis 2","Im Bau",8,46000,70250,86,82,4
2014,24,"Enge",2,"Kreis 2","Bewilligt",6,115180,72405,13,9,4
2014,24,"Enge",2,"Kreis 2","Fertigerstellt",12,66500,69669,69,57,12
2014,24,"Enge",2,"Kreis 2","Im Bau",20,350000,258568,163,104,59
2014,31,"Alt-Wiedikon",3,"Kreis 3","Bewilligt",24,51500,57697,96,54,42
2014,31,"Alt-Wiedikon",3,"Kreis 3","Im Bau",11,97880,136046,36,23,13
2014,33,"Friesenberg",3,"Kreis 3","Bewilligt",39,157805,67804,100,82,18
2014,33,"Friesenberg",3,"Kreis 3","Fertigerstellt",5,14300,11000,12,12,0
2014,33,"Friesenberg",3,"Kreis 3","Im Bau",36,480250,302048,172,93,79
2014,34,"Sihlfeld",3,"Kreis 3","Bewilligt",13,35000,61000,137,113,24
2014,34,"Sihlfeld",3,"Kreis 3","Fertigerstellt",10,34000,44800,70,18,52
2014,34,"Sihlfeld",3,"Kreis 3","Im Bau",7,22235,17159,38,35,3
2014,41,"Werd",4,"Kreis 4","Bewilligt",5,5170,7200,8,3,5
2014,41,"Werd",4,"Kreis 4","Fertigerstellt",1,0,102090,55,20,35
2014,41,"Werd",4,"Kreis 4","Im Bau",11,0,22686,41,29,12
2014,42,"Langstrasse",4,"Kreis 4","Bewilligt",9,233067,294735,177,129,48
2014,42,"Langstrasse",4,"Kreis 4","Fertigerstellt",5,0,30760,65,37,28
2014,42,"Langstrasse",4,"Kreis 4","Im Bau",24,366000,367875,247,193,54
2014,44,"Hard",4,"Kreis 4","Im Bau",3,0,557977,10,7,3
2014,51,"Gewerbeschule",5,"Kreis 5","Fertigerstellt",4,15700,18992,22,16,6
2014,52,"Escher Wyss",5,"Kreis 5","Bewilligt",7,110500,188700,108,69,39
2014,52,"Escher Wyss",5,"Kreis 5","Fertigerstellt",4,329000,410207,186,161,25
2014,52,"Escher Wyss",5,"Kreis 5","Im Bau",41,238100,343589,488,364,124
2014,61,"Unterstrass",6,"Kreis 6","Bewilligt",4,17334,15181,21,20,1
2014,61,"Unterstrass",6,"Kreis 6","Fertigerstellt",3,0,10836,4,4,0
2014,61,"Unterstrass",6,"Kreis 6","Im Bau",38,192425,235338,335,175,160
2014,63,"Oberstrass",6,"Kreis 6","Bewilligt",8,15425,20957,24,15,9
2014,63,"Oberstrass",6,"Kreis 6","Fertigerstellt",2,0,80950,6,4,2
2014,63,"Oberstrass",6,"Kreis 6","Im Bau",7,17080,11380,13,6,7
2014,71,"Fluntern",7,"Kreis 7","Bewilligt",28,161464,114786,66,48,18
2014,71,"Fluntern",7,"Kreis 7","Fertigerstellt",8,52900,90361,18,7,11
2014,71,"Fluntern",7,"Kreis 7","Im Bau",47,90575,131379,198,98,100
2014,72,"Hottingen",7,"Kreis 7","Bewilligt",2,0,4640,8,7,1
2014,72,"Hottingen",7,"Kreis 7","Fertigerstellt",7,21963,29045,31,15,16
2014,72,"Hottingen",7,"Kreis 7","Im Bau",7,0,17143,8,4,4
2014,73,"Hirslanden",7,"Kreis 7","Bewilligt",9,0,21456,36,26,10
2014,73,"Hirslanden",7,"Kreis 7","Fertigerstellt",5,10500,14250,21,21,0
2014,73,"Hirslanden",7,"Kreis 7","Im Bau",1,0,2623,4,2,2
2014,74,"Witikon",7,"Kreis 7","Bewilligt",42,87450,110245,204,133,71
2014,74,"Witikon",7,"Kreis 7","Fertigerstellt",18,55622,49148,84,37,47
2014,74,"Witikon",7,"Kreis 7","Im Bau",17,52000,42119,57,27,30
2014,81,"Seefeld",8,"Kreis 8","Bewilligt",30,82470,122351,118,108,10
2014,81,"Seefeld",8,"Kreis 8","Fertigerstellt",2,0,18737,22,21,1
2014,82,"Mühlebach",8,"Kreis 8","Bewilligt",10,23450,24546,39,26,13
2014,82,"Mühlebach",8,"Kreis 8","Fertigerstellt",1,0,1680,5,4,1
2014,82,"Mühlebach",8,"Kreis 8","Im Bau",3,0,20190,6,4,2
2014,83,"Weinegg",8,"Kreis 8","Bewilligt",12,17550,19869,34,21,13
2014,83,"Weinegg",8,"Kreis 8","Fertigerstellt",8,30000,24461,21,6,15
2014,83,"Weinegg",8,"Kreis 8","Im Bau",18,0,111300,70,43,27
2014,91,"Albisrieden",9,"Kreis 9","Bewilligt",77,160539,189974,344,230,114
2014,91,"Albisrieden",9,"Kreis 9","Fertigerstellt",8,21129,22092,27,10,17
2014,91,"Albisrieden",9,"Kreis 9","Im Bau",151,456893,708146,1100,710,390
2014,92,"Altstetten",9,"Kreis 9","Bewilligt",36,236178,404928,711,657,54
2014,92,"Altstetten",9,"Kreis 9","Fertigerstellt",18,130231,241789,84,50,34
2014,92,"Altstetten",9,"Kreis 9","Im Bau",81,561232,767757,914,687,227
2014,101,"Höngg",10,"Kreis 10","Bewilligt",49,146284,209602,338,140,198
2014,101,"Höngg",10,"Kreis 10","Fertigerstellt",10,31230,33822,46,19,27
2014,101,"Höngg",10,"Kreis 10","Im Bau",79,347808,421500,641,416,225
2014,102,"Wipkingen",10,"Kreis 10","Bewilligt",11,72600,77050,42,40,2
2014,102,"Wipkingen",10,"Kreis 10","Im Bau",43,167235,205632,229,147,82
2014,111,"Affoltern",11,"Kreis 11","Bewilligt",39,83010,99544,149,89,60
2014,111,"Affoltern",11,"Kreis 11","Fertigerstellt",14,87965,107989,150,75,75
2014,111,"Affoltern",11,"Kreis 11","Im Bau",15,95300,87837,40,19,21
2014,115,"Oerlikon",11,"Kreis 11","Bewilligt",31,139860,198110,125,97,28
2014,115,"Oerlikon",11,"Kreis 11","Fertigerstellt",7,33700,48896,93,70,23
2014,115,"Oerlikon",11,"Kreis 11","Im Bau",39,101600,113362,132,97,35
2014,119,"Seebach",11,"Kreis 11","Bewilligt",36,50220,69613,133,81,52
2014,119,"Seebach",11,"Kreis 11","Fertigerstellt",17,277512,337925,230,174,56
2014,119,"Seebach",11,"Kreis 11","Im Bau",57,213800,472247,393,271,122
2014,121,"Saatlen",12,"Kreis 12","Bewilligt",93,135985,186490,297,200,97
2014,121,"Saatlen",12,"Kreis 12","Fertigerstellt",12,174000,372199,121,48,73
2014,121,"Saatlen",12,"Kreis 12","Im Bau",13,100000,512960,748,304,444
2014,122,"Schwamendingen-Mitte",12,"Kreis 12","Fertigerstellt",6,25600,28560,57,41,16
2014,122,"Schwamendingen-Mitte",12,"Kreis 12","Im Bau",25,61907,59800,113,84,29
2014,123,"Hirzenbach",12,"Kreis 12","Bewilligt",44,54050,237500,185,145,40
2014,123,"Hirzenbach",12,"Kreis 12","Fertigerstellt",30,150165,364510,364,265,99
2014,123,"Hirzenbach",12,"Kreis 12","Im Bau",196,108721,384537,497,349,148
2015,11,"Rathaus",1,"Kreis 1","Bewilligt",3,0,9104,2,0,2
2015,12,"Hochschulen",1,"Kreis 1","Bewilligt",6,0,119733,0,0,0
2015,14,"City",1,"Kreis 1","Im Bau",1,0,135000,0,0,0
2015,21,"Wollishofen",2,"Kreis 2","Bewilligt",114,336900,702820,699,440,259
2015,21,"Wollishofen",2,"Kreis 2","Fertigerstellt",22,87595,187911,183,96,87
2015,21,"Wollishofen",2,"Kreis 2","Im Bau",44,170983,225599,392,220,172
2015,23,"Leimbach",2,"Kreis 2","Bewilligt",4,14600,13070,25,11,14
2015,23,"Leimbach",2,"Kreis 2","Fertigerstellt",5,46895,71243,87,82,5
2015,23,"Leimbach",2,"Kreis 2","Im Bau",1,0,1196,1,0,1
2015,24,"Enge",2,"Kreis 2","Bewilligt",15,130880,90305,27,24,3
2015,24,"Enge",2,"Kreis 2","Fertigerstellt",15,80000,96125,146,89,57
2015,24,"Enge",2,"Kreis 2","Im Bau",4,0,162443,16,7,9
2015,31,"Alt-Wiedikon",3,"Kreis 3","Bewilligt",21,50550,52599,72,35,37
2015,31,"Alt-Wiedikon",3,"Kreis 3","Fertigerstellt",9,97880,136046,36,23,13
2015,31,"Alt-Wiedikon",3,"Kreis 3","Im Bau",6,14100,14636,34,26,8
2015,33,"Friesenberg",3,"Kreis 3","Bewilligt",6,40600,50000,60,51,9
2015,33,"Friesenberg",3,"Kreis 3","Fertigerstellt",3,0,18469,5,2,3
2015,33,"Friesenberg",3,"Kreis 3","Im Bau",62,477985,390934,207,121,86
2015,34,"Sihlfeld",3,"Kreis 3","Bewilligt",37,130300,131485,273,195,78
2015,34,"Sihlfeld",3,"Kreis 3","Fertigerstellt",4,0,17159,38,35,3
2015,41,"Werd",4,"Kreis 4","Bewilligt",2,0,4150,7,3,4
2015,41,"Werd",4,"Kreis 4","Im Bau",12,0,25736,42,29,13
2015,42,"Langstrasse",4,"Kreis 4","Bewilligt",6,0,275508,164,119,45
2015,42,"Langstrasse",4,"Kreis 4","Fertigerstellt",9,168000,179123,165,143,22
2015,42,"Langstrasse",4,"Kreis 4","Im Bau",17,302600,310191,104,80,24
2015,44,"Hard",4,"Kreis 4","Bewilligt",14,42500,52800,107,94,13
2015,44,"Hard",4,"Kreis 4","Im Bau",3,0,557977,10,7,3
2015,51,"Gewerbeschule",5,"Kreis 5","Bewilligt",3,0,9518,22,22,0
2015,52,"Escher Wyss",5,"Kreis 5","Bewilligt",1,0,38700,0,0,0
2015,52,"Escher Wyss",5,"Kreis 5","Fertigerstellt",29,215100,318482,466,339,127
2015,52,"Escher Wyss",5,"Kreis 5","Im Bau",11,145000,280065,131,91,40
2015,61,"Unterstrass",6,"Kreis 6","Bewilligt",80,148650,200141,359,233,126
2015,61,"Unterstrass",6,"Kreis 6","Fertigerstellt",21,145509,185579,236,120,116
2015,61,"Unterstrass",6,"Kreis 6","Im Bau",37,97500,110030,209,117,92
2015,63,"Oberstrass",6,"Kreis 6","Bewilligt",9,213750,167942,28,14,14
2015,63,"Oberstrass",6,"Kreis 6","Fertigerstellt",8,24630,21429,25,15,10
2015,63,"Oberstrass",6,"Kreis 6","Im Bau",4,7920,6180,6,4,2
2015,71,"Fluntern",7,"Kreis 7","Bewilligt",21,38730,47564,59,37,22
2015,71,"Fluntern",7,"Kreis 7","Fertigerstellt",22,39775,60444,68,40,28
2015,71,"Fluntern",7,"Kreis 7","Im Bau",26,150396,162557,160,93,67
2015,72,"Hottingen",7,"Kreis 7","Bewilligt",3,0,5421,4,4,0
2015,72,"Hottingen",7,"Kreis 7","Fertigerstellt",4,0,17143,8,3,5
2015,72,"Hottingen",7,"Kreis 7","Im Bau",2,0,4640,8,7,1
2015,73,"Hirslanden",7,"Kreis 7","Bewilligt",3,0,9000,11,7,4
2015,73,"Hirslanden",7,"Kreis 7","Fertigerstellt",1,0,2623,4,2,2
2015,73,"Hirslanden",7,"Kreis 7","Im Bau",6,0,12456,25,19,6
2015,74,"Witikon",7,"Kreis 7","Bewilligt",40,132100,104718,184,111,73
2015,74,"Witikon",7,"Kreis 7","Fertigerstellt",9,44000,33700,44,21,23
2015,74,"Witikon",7,"Kreis 7","Im Bau",13,25300,23901,36,24,12
2015,81,"Seefeld",8,"Kreis 8","Bewilligt",3,0,51066,0,0,0
2015,81,"Seefeld",8,"Kreis 8","Im Bau",26,61200,66922,116,110,6
2015,82,"Mühlebach",8,"Kreis 8","Bewilligt",16,56110,80911,73,61,12
2015,82,"Mühlebach",8,"Kreis 8","Fertigerstellt",0,14000,16634,0,0,0
2015,82,"Mühlebach",8,"Kreis 8","Im Bau",5,9950,9847,10,5,5
2015,83,"Weinegg",8,"Kreis 8","Bewilligt",11,0,16867,25,7,18
2015,83,"Weinegg",8,"Kreis 8","Fertigerstellt",6,77500,61300,39,35,4
2015,83,"Weinegg",8,"Kreis 8","Im Bau",14,49930,65748,55,25,30
2015,91,"Albisrieden",9,"Kreis 9","Bewilligt",46,77430,101413,188,141,47
2015,91,"Albisrieden",9,"Kreis 9","Fertigerstellt",17,63053,74753,120,80,40
2015,91,"Albisrieden",9,"Kreis 9","Im Bau",171,505929,766194,1227,790,437
2015,92,"Altstetten",9,"Kreis 9","Bewilligt",31,157478,57535,114,83,31
2015,92,"Altstetten",9,"Kreis 9","Fertigerstellt",21,157232,230523,266,131,135
2015,92,"Altstetten",9,"Kreis 9","Im Bau",91,695276,961566,1340,1195,145
2015,101,"Höngg",10,"Kreis 10","Bewilligt",44,147684,207096,335,149,186
2015,101,"Höngg",10,"Kreis 10","Fertigerstellt",18,146085,161066,221,122,99
2015,101,"Höngg",10,"Kreis 10","Im Bau",48,237713,292078,559,369,190
2015,102,"Wipkingen",10,"Kreis 10","Bewilligt",5,53200,44191,12,12,0
2015,102,"Wipkingen",10,"Kreis 10","Fertigerstellt",15,97235,151188,180,135,45
2015,102,"Wipkingen",10,"Kreis 10","Im Bau",40,111775,163745,237,157,80
2015,111,"Affoltern",11,"Kreis 11","Bewilligt",86,148070,174730,294,155,139
2015,111,"Affoltern",11,"Kreis 11","Fertigerstellt",2,0,4819,12,11,1
2015,111,"Affoltern",11,"Kreis 11","Im Bau",28,121500,115856,85,48,37
2015,115,"Oerlikon",11,"Kreis 11","Bewilligt",41,136863,186630,124,117,7
2015,115,"Oerlikon",11,"Kreis 11","Fertigerstellt",19,0,94406,113,77,36
2015,115,"Oerlikon",11,"Kreis 11","Im Bau",46,102550,107081,146,109,37
2015,119,"Seebach",11,"Kreis 11","Bewilligt",36,322160,462571,361,271,90
2015,119,"Seebach",11,"Kreis 11","Fertigerstellt",28,135300,297405,223,125,98
2015,119,"Seebach",11,"Kreis 11","Im Bau",41,198180,326825,272,192,80
2015,121,"Saatlen",12,"Kreis 12","Bewilligt",121,146090,178420,325,188,137
2015,121,"Saatlen",12,"Kreis 12","Fertigerstellt",13,0,512960,301,131,170
2015,121,"Saatlen",12,"Kreis 12","Im Bau",18,35894,58170,64,64,0
2015,122,"Schwamendingen-Mitte",12,"Kreis 12","Bewilligt",33,51110,58221,113,83,30
2015,122,"Schwamendingen-Mitte",12,"Kreis 12","Fertigerstellt",1,0,8000,19,15,4
2015,122,"Schwamendingen-Mitte",12,"Kreis 12","Im Bau",23,55807,51800,94,69,25
2015,123,"Hirzenbach",12,"Kreis 12","Bewilligt",17,69090,80384,186,174,12
2015,123,"Hirzenbach",12,"Kreis 12","Fertigerstellt",38,63721,235027,205,126,79
2015,123,"Hirzenbach",12,"Kreis 12","Im Bau",68,116550,412390,400,306,94
2016,12,"Hochschulen",1,"Kreis 1","Im Bau",6,180000,119733,0,0,0
2016,14,"City",1,"Kreis 1","Fertigerstellt",0,110000,135000,0,0,0
2016,21,"Wollishofen",2,"Kreis 2","Bewilligt",58,495282,678177,407,301,106
2016,21,"Wollishofen",2,"Kreis 2","Fertigerstellt",9,40013,57820,89,48,41
2016,21,"Wollishofen",2,"Kreis 2","Im Bau",118,370170,500654,866,531,335
2016,23,"Leimbach",2,"Kreis 2","Bewilligt",5,6900,20565,33,25,8
2016,23,"Leimbach",2,"Kreis 2","Fertigerstellt",1,0,1196,1,0,1
2016,23,"Leimbach",2,"Kreis 2","Im Bau",1,0,6262,14,8,6
2016,24,"Enge",2,"Kreis 2","Bewilligt",8,20180,18717,12,10,2
2016,24,"Enge",2,"Kreis 2","Fertigerstellt",2,0,9914,17,7,10
2016,24,"Enge",2,"Kreis 2","Im Bau",10,0,415444,2,2,0
2016,31,"Alt-Wiedikon",3,"Kreis 3","Bewilligt",4,36500,62450,312,288,24
2016,31,"Alt-Wiedikon",3,"Kreis 3","Fertigerstellt",0,4200,6802,0,0,0
2016,31,"Alt-Wiedikon",3,"Kreis 3","Im Bau",27,67330,67235,106,61,45
2016,33,"Friesenberg",3,"Kreis 3","Bewilligt",6,40600,50000,60,51,9
2016,33,"Friesenberg",3,"Kreis 3","Fertigerstellt",12,365070,287554,169,91,78
2016,33,"Friesenberg",3,"Kreis 3","Im Bau",32,115985,106021,40,30,10
2016,34,"Sihlfeld",3,"Kreis 3","Bewilligt",48,103300,118304,250,178,72
2016,34,"Sihlfeld",3,"Kreis 3","Im Bau",20,55100,74150,152,128,24
2016,41,"Werd",4,"Kreis 4","Bewilligt",18,40200,51524,86,65,21
2016,41,"Werd",4,"Kreis 4","Fertigerstellt",6,25600,25736,41,28,13
2016,41,"Werd",4,"Kreis 4","Im Bau",2,0,4150,7,3,4
2016,42,"Langstrasse",4,"Kreis 4","Bewilligt",10,123000,124038,139,124,15
2016,42,"Langstrasse",4,"Kreis 4","Fertigerstellt",1,0,11477,11,11,0
2016,42,"Langstrasse",4,"Kreis 4","Im Bau",21,525600,574222,257,189,68
2016,44,"Hard",4,"Kreis 4","Bewilligt",5,7200,5800,34,34,0
